molecule_chembl_id,canonical_smiles,pIC50,n_measurements
CHEMBL3545215,CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3cc(C)n(C)n3)nc21,7.180456064458132,1
CHEMBL3589164,NC(=O)c1cc(-c2ccc(Cl)c(Cl)c2)cc2c1[nH]c1ccc(C(=O)N3CCOCC3)cc12,7.508638306165727,1
CHEMBL3589165,NC(=O)c1cc(-c2ccccc2)cc2c1[nH]c1ccc(C(=O)N3CCOCC3)cc12,7.795880017344075,1
CHEMBL3589166,COc1cccc(-c2cc(C(N)=O)c3[nH]c4ccc(C(=O)N5CCOCC5)cc4c3c2)c1,7.494850021680094,1
CHEMBL3589167,NC(=O)c1cc(-c2ccc(Cl)cc2Cl)cc2c1[nH]c1ccc(C(=O)N3CCOCC3)cc12,7.3979400086720375,1
CHEMBL3589168,CCCOc1cccc(-c2cc(C(N)=O)c3[nH]c4ccc(C(=O)N5CCOCC5)cc4c3c2)c1,6.889410289700751,1
CHEMBL3589169,CN1CCN(C(=O)c2ccc3[nH]c4c(C(N)=O)cc(-c5ccc(Cl)cc5)cc4c3c2)CC1,8.55284196865778,1
CHEMBL3589170,CN(C)[C@H]1CCN(C(=O)c2ccc3[nH]c4c(C(N)=O)cc(-c5ccc(Cl)c(Cl)c5)cc4c3c2)C1,7.346787486224656,1
CHEMBL3589171,COc1cccc(-c2cc(C(N)=O)c3[nH]c4ccc(C(=O)N5CCN(C)CC5)cc4c3c2)c1,7.4089353929735005,1
CHEMBL3589172,NC(=O)c1cc(Cc2ccccc2)cc2c1[nH]c1ccc(C(=O)N3CCOCC3)cc12,6.747146969020107,1
CHEMBL3589173,NC(=O)c1cc(-c2ccc(Cl)c(Cl)c2)cc2c3c([nH]c12)CCC(C(=O)N1CCOCC1)C3,6.216096420727265,1
CHEMBL3589174,NC(=O)c1cc(-c2ccccc2)cc2c1[nH]c1cc(C(=O)N3CCOCC3)ccc12,7.154901959985743,1
CHEMBL3589175,COc1cccc(-c2cc(C(N)=O)c3[nH]c4cc(C(=O)N5CCOCC5)ccc4c3c2)c1,6.767003889607846,1
CHEMBL3589176,COc1ccc(-c2cc(C(N)=O)c3[nH]c4cc(C(=O)N5CCOCC5)ccc4c3c2)cc1F,6.696803942579511,1
CHEMBL3589177,COc1cccc(-c2cc(C(N)=O)c3[nH]c4cc(C(=O)N5CC[C@H](N(C)C)C5)ccc4c3c2)c1,6.614393726401688,1
CHEMBL3589178,COc1cccc(-c2cc(C(N)=O)c3[nH]c4cc(NC(=O)C5CCOCC5)ccc4c3c2)c1,7.060480747381382,1
CHEMBL3589179,NC(=O)c1cc(-c2ccccc2)cc2c1[nH]c1cc(N3CCOCC3)ccc12,6.801342913045577,1
CHEMBL3589325,CN1CCN(c2ccc3c(c2)[nH]c2c(C(N)=O)cc(-c4ccccc4)cc23)CC1,7.1487416512809245,1
CHEMBL3589326,CN1CCN(c2ccc3c(c2)[nH]c2c(C(N)=O)cc(-c4cccc(Cl)c4)cc23)CC1,6.795880017344075,1
CHEMBL3589327,CN1CCN(c2ccc3c(c2)[nH]c2c(C(N)=O)cc(-c4ccc(CN5CCOCC5)c(Cl)c4)cc23)CC1,6.705533773838407,1
CHEMBL3589328,Cc1ccc(-c2cc(C(N)=O)c3[nH]c4cc(N5CCOCC5)ccc4c3c2)cn1,6.931814138253839,1
CHEMBL3589329,CN1CCN(c2ccc3c(c2)[nH]c2c(C(N)=O)cc(-c4ccc5c(cnn5C)c4)cc23)CC1,6.607303046740334,1
CHEMBL3593765,NC(=O)c1cnc2[nH]ccc2c1NC1CCN(Cc2ccccc2)CC1,6.95663772197887,1
CHEMBL3601115,C=CC(=O)Nc1cccc(CNc2nc(Nc3cnn(CCOC)c3)ncc2Cl)c1,6.39040559077478,1
CHEMBL3601120,C=CC(=O)Nc1cccc(CNc2nc(Nc3cnn(CCO)c3)ncc2Cl)c1,6.853871964321762,1
CHEMBL3601862,C=CC(=O)Nc1cccc(CNc2nc(Nc3cnn(CCOCCOCCOCCNC(=O)CCCC[C@@H]4SC[C@@H]5NC(=O)N[C@@H]54)c3)ncc2Cl)c1,5.505845405981558,1
CHEMBL3613597,CC(C)c1nn(C)cc1-c1nc2c(N3CCN(Cc4cccnc4)CC3)c(Br)cnc2[nH]1,8.0,1
CHEMBL3621496,CN1CCN(C(=O)c2ccc3c(c2)[nH]c2c(C(N)=O)ccc(-c4ccccc4F)c23)CC1,6.123205023799299,1
CHEMBL3622130,CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(NC)nc21,7.154901959985743,1
CHEMBL3622131,CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(NCCCOC)nc21,6.161150909262744,1
CHEMBL3622132,CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(NC(=O)OCCOC)nc21,5.769551078621726,1
CHEMBL3622133,CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(NC(=O)NCCOC)nc21,6.5376020021010435,1
CHEMBL3622134,CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3nccs3)nc21,7.552841968657781,1
CHEMBL3622135,CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3nc(C)cs3)nc21,7.346787486224656,1
CHEMBL3622136,CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3ncc(C)s3)nc21,7.337242168318426,1
CHEMBL3622137,CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3nc(C)c(C)s3)nc21,6.958607314841775,1
CHEMBL3622148,CCn1nc(Nc2nc3c(cc(C(=O)N(C4CC4)C4CC4)n3CC)c3c2ncn3C)cc1C,6.657577319177793,1
CHEMBL3622149,CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3cc(C)nn3C)nc21,5.638272163982407,1
CHEMBL3622150,CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3cc(C)[nH]n3)nc21,8.721246399047171,1
CHEMBL3622193,CN1CCN(C(=O)c2ccc3c(c2)[nH]c2c(C(N)=O)ccc(-c4cccc(NC(=O)c5ccc(N(C)C)cc5)c4F)c23)CC1,4.844663962534939,1
CHEMBL3622376,c1nc(-c2cn(CC3CO3)nn2)c2cc[nH]c2n1,5.249954687988232,3
CHEMBL3622820,N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3ccnc(C(F)(F)F)c3F)CC2)C1,5.743689482623546,2
CHEMBL3622821,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12,5.328827157284917,14
CHEMBL3622822,NCCCn1c(CCN)nc2cc(C(N)=O)ccc21,5.1938200260161125,1
CHEMBL3622823,NCCCn1c(-c2ccccc2)nc2cc(C(N)=O)ccc21,5.568636235841013,1
CHEMBL3622824,NCCc1nc2cc(C(N)=O)ccc2n1CCN,5.508638306165727,1
CHEMBL3622825,NCCCc1nc2cc(C(N)=O)ccc2n1CCN,5.6020599913279625,1
CHEMBL3622826,NCCn1c(C2CCNCC2)nc2cc(C(N)=O)ccc21,5.431798275933005,3
CHEMBL3622827,NCCn1c(C2CCCCC2)nc2cc(C(N)=O)ccc21,5.481486060122113,1
CHEMBL3622828,NCCn1c(-c2ccccc2)nc2cc(C(N)=O)ccc21,5.376750709602099,1
CHEMBL3622829,NCCn1c(Cc2ccccc2)nc2cc(C(N)=O)ccc21,5.1249387366083,1
CHEMBL3622830,N#Cc1ccc(-c2nc3cc(C(N)=O)ccc3n2CCN)cc1,5.6020599913279625,1
CHEMBL3622831,Cc1ccc(-c2nc3cc(C(N)=O)ccc3n2CCN)cc1,5.455931955649724,1
CHEMBL3622832,CC(C)c1ccc(-c2nc3cc(C(N)=O)ccc3n2CCN)cc1,5.568636235841013,1
CHEMBL3622833,NCCn1c(-c2ccc(C(F)(F)F)cc2)nc2cc(C(N)=O)ccc21,5.494850021680094,1
CHEMBL3622834,NCCn1c(-c2ccc(O)cc2)nc2cc(C(N)=O)ccc21,5.494850021680094,1
CHEMBL3622835,NCCn1c(-c2ccc(O)cc2O)nc2cc(C(N)=O)ccc21,5.431798275933005,1
CHEMBL3622836,NCCn1c(-c2ccncc2)nc2cc(C(N)=O)ccc21,5.236572006437063,1
CHEMBL3622837,NCCn1c(-c2cccnc2N)nc2cc(C(N)=O)ccc21,5.366531544420414,1
CHEMBL3622838,NCCn1c(-c2cncnc2)nc2cc(C(N)=O)ccc21,5.552841968657781,1
CHEMBL3644618,CCc1cc(O)c(F)cc1-c1ccc2c(-c3nc4c([nH]3)CCN(C(=O)c3ccc(F)cc3)C4)n[nH]c2c1,9.096910013008056,1
CHEMBL3644620,CCc1cc(O)c(F)cc1-c1ccc2c(-c3nc4c([nH]3)CCN(C(=O)c3cnc(N5CCCCC5)cn3)C4)n[nH]c2c1,7.527243550682788,1
CHEMBL3655080,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](NS(=O)(=O)CC(F)(F)F)C1,5.991399828238082,2
CHEMBL3655081,CCCS(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,6.081758821270926,4
CHEMBL3655082,CC(C)CS(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,6.319664486585437,2
CHEMBL3655083,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](NS(=O)(=O)[C@H]2C[C@H](CC#N)C2)C1,6.015472686656207,2
CHEMBL3655084,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](NS(=O)(=O)[C@H]2C[C@@H](CC#N)C2)C1,5.567030709125595,2
CHEMBL3655086,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](NS(=O)(=O)CC2COC2)C1,5.623423042943488,2
CHEMBL3655087,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](NS(=O)(=O)[C@H]2C[C@@](C)(CC#N)C2)C1,5.280668713016273,2
CHEMBL3655088,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](NS(=O)(=O)[C@H]2C[C@](C)(CC#N)C2)C1,5.61261017366127,2
CHEMBL3655089,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](NS(=O)(=O)c2cc(C#N)ccn2)C1,6.585026652029182,2
CHEMBL3655090,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](NS(=O)(=O)c2cccc(C(C)(C)O)c2)C1,5.175874166083451,2
CHEMBL3655092,CCCS(=O)(=O)N[C@H]1CC[C@@H](N(C)c2ncnc3[nH]ccc23)C1,5.690369832574102,1
CHEMBL3655093,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](NS(=O)(=O)CC2CC(F)(F)C2)C1,6.113509274827518,2
CHEMBL3655094,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](NS(=O)(=O)C2CC(F)(F)C2)C1,6.490797477668897,2
CHEMBL3655095,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](NS(=O)(=O)CC2CC2)C1,5.728158393463501,2
CHEMBL3655096,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](NS(=O)(=O)C2CN(C3CC3)C2)C1,3.8089185078770313,2
CHEMBL3655097,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](NS(=O)(=O)NCC2CC2)C1,5.749579997691106,2
CHEMBL3655098,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](NS(=O)(=O)N2CC[C@@H](C#N)C2)C1,6.4723700991286615,2
CHEMBL3655099,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](NS(=O)(=O)N2CC[C@H](C#N)C2)C1,5.950781977329818,2
CHEMBL3655100,Cn1cc2c(n1)CN(S(=O)(=O)N[C@H]1C[C@@H](N(C)c3ncnc4[nH]ccc34)C1)C2,5.131943638176958,2
CHEMBL3655101,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](NS(=O)(=O)N2C[C@H]3C[C@@H](C2)O3)C1,5.692503962086787,2
CHEMBL3655102,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](NS(=O)(=O)N2CC(C#N)C2)C1,6.478861916295964,2
CHEMBL3655103,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](NS(=O)(=O)N2CCC(c3cc[nH]n3)CC2)C1,6.437707135543525,2
CHEMBL3655104,CN(CCC#N)S(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,5.924453038607469,2
CHEMBL3658853,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](NS(=O)(=O)N2C[C@H]3C[C@@]3(C#N)C2)C1,6.247951552180561,2
CHEMBL3658855,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@H](NS(=O)(=O)N2CCC(C#N)C2)C1,5.104025267640935,2
CHEMBL3658856,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](CS(=O)(=O)N2CCC(F)(F)CC2)C1,6.146910470148135,2
CHEMBL3658857,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](CS(=O)(=O)N2CCC(O)(C(F)(F)F)CC2)C1,6.446116973356125,2
CHEMBL3658858,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](CS(=O)(=O)N2CC[C@@H](C#N)C2)C1,6.35261702988538,2
CHEMBL3658859,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](CS(=O)(=O)N2CC[C@H](C#N)C2)C1,5.958607314841775,2
CHEMBL3658860,CCCCS(=O)(=O)C[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,6.257274868695302,2
CHEMBL3658861,CCCS(=O)(=O)C[C@H]1C[C@H](N(C)c2ncnc3[nH]ccc23)C1,5.442492798094342,2
CHEMBL3658862,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](CS(=O)(=O)CCC2CC2)C1,5.835647144215563,2
CHEMBL3658863,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](CS(=O)(=O)CC2CC(F)(F)C2)C1,6.235077015350112,2
CHEMBL3658864,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](CS(=O)(=O)[C@H]2CC[C@H](C#N)C2)C1,6.075720713938118,2
CHEMBL3658865,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](CS(=O)(=O)[C@@H]2CC[C@@H](C#N)C2)C1,5.484126156288321,3
CHEMBL3658867,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](CS(=O)(=O)c2ccc(F)c(Cl)c2)C1,6.616184634019569,2
CHEMBL3658868,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](CS(=O)(=O)c2cc(C#N)ccn2)C1,6.3788237182249645,2
CHEMBL3658869,Cc1ncc(S(=O)(=O)N[C@H]2C[C@@H](N(C)c3ncnc4[nH]ccc34)C2)s1,6.262807357295263,2
CHEMBL366266,O=C1NC(=O)C(c2cn(CCCn3ccnc3)c3ccccc23)=C1Nc1ccccc1,5.636388020107856,1
CHEMBL3671804,CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4cccnc4)cc23)CC[C@]1(C)N,7.468521082957745,1
CHEMBL3671805,Cc1ccncc1-c1cc2c(N[C@@H]3CC[C@](C)(N)C3(C)C)c(C(N)=O)cnn2c1,6.7447274948966935,1
CHEMBL3694577,Clc1cnc2nc1NCc1cccc(c1)OCc1cccc(c1)N2,6.3979400086720375,1
CHEMBL3694578,Clc1cnc2nc1NCc1cccc(c1)OCCc1cccc(c1)N2,7.455931955649724,1
CHEMBL3694579,O=S1(=O)Nc2cccc(c2)CNc2nc(ncc2Cl)Nc2cccc1c2,6.080921907623926,1
CHEMBL3694581,Clc1cnc2nc1NCc1cccc(c1)OCCCc1cccc(c1)N2,7.6020599913279625,1
CHEMBL3694583,Clc1cnc2nc1NCc1cccc(c1)OCCOc1cccc(c1)N2,7.366531544420414,1
CHEMBL3694584,Clc1cnc2nc1NCCc1cccc(c1)OCc1cccc(c1)N2,6.3585258894959,1
CHEMBL3694585,Clc1cnc2nc1NCCc1cccc(c1)OCCc1cccc(c1)N2,7.275724130399211,1
CHEMBL3694586,Clc1cnc2nc1NCCCc1cccc(c1)OCc1cccc(c1)N2,6.6252516539898965,1
CHEMBL3694588,Clc1cnc2nc1NCCc1cccc(c1)OCCCc1cccc(c1)N2,6.3979400086720375,1
CHEMBL3694589,Clc1cnc2nc1NCCCc1cccc(c1)OCCc1cccc(c1)N2,6.97469413473523,1
CHEMBL3694590,Clc1cnc2nc1NCc1cc(ccc1Br)OCCCc1cccc(c1)N2,6.522878745280337,1
CHEMBL3694591,Clc1cnc2nc1NCc1cc(ccc1-c1ccccc1)OCCCc1cccc(c1)N2,6.3979400086720375,1
CHEMBL3694592,Clc1cnc2nc1NCc1cc(Br)cc(c1)OCCCc1cccc(c1)N2,6.826813731587726,1
CHEMBL3694593,Nc1ccc2cc1CCc1cncc(c1)Nc1ncc(Cl)c(n1)NC2,6.413412695328245,1
CHEMBL3702942,N#C[C@H]1C[C@H](O)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,6.958607314841775,2
CHEMBL3702982,[C-]#[N+][C@H]1C[C@@H](N2CCC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,5.7447274948966935,1
CHEMBL3703085,CN(C)[C@H]1CC[C@H](n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)[C@@H](C#N)C1,7.886056647693163,1
CHEMBL3745954,COc1ccc(F)c(-c2nc3c(NCC4CCNCC4)c(Cl)cnc3[nH]2)c1,4.943095148663527,1
CHEMBL3746463,COc1cc(F)c(-c2nc3c(NCC4CCNCC4)c(Cl)cnc3[nH]2)cc1OC,4.552841968657781,1
CHEMBL3747305,COc1ccc(-c2nc3c(NCC4CCNCC4)c(Cl)cnc3[nH]2)cc1OC,5.892790030352131,1
CHEMBL3763184,CCC(C(C)C)n1cc(-c2ccn(C)n2)c2[nH]nc(N)c2c1=O,6.101054758470825,2
CHEMBL3763213,CC(C)[C@H](C)n1cc(-c2cc(N3CCOCC3)n(C)n2)c2[nH]nc(N)c2c1=O,7.979303657420887,2
CHEMBL3763252,CC(C)C(C)n1cc(-c2ccc(N3CCOCC3)cn2)c2[nH]nc(N)c2c1=O,8.045757490560675,2
CHEMBL3763289,Nc1n[nH]c2ccn(-c3ccccc3Cl)c(=O)c12,6.431798275933005,1
CHEMBL3763310,O=C(O)Cc1cnc(Nc2n[nH]c3ccc(-c4ncccc4Cl)cc23)s1,6.187086643357144,1
CHEMBL3763697,CC(C)Cn1cc(-c2ccn(C)n2)c2[nH]nc(N)c2c1=O,6.550637409205253,2
CHEMBL3763833,Cc1ccccc1-n1cc(-c2ccccc2)c2[nH]nc(N)c2c1=O,6.113509274827518,1
CHEMBL3763864,Cc1ccccc1-n1cc(-c2ccn(C)n2)c2[nH]nc(N)c2c1=O,7.522878745280337,1
CHEMBL3763991,CC(C)[C@H](C)n1cc(-c2ccc(N3CCOCC3)cn2)c2[nH]nc(N)c2c1=O,8.177485467639428,2
CHEMBL3764030,CC(C)[C@H](C)n1cc(-c2ccn(C)n2)c2[nH]nc(N)c2c1=O,7.541773025725037,2
CHEMBL3764167,CCC(C)n1cc(-c2ccn(C)n2)c2[nH]nc(N)c2c1=O,6.834286351739628,2
CHEMBL3764277,CC(C)[C@H](C)n1cc(-c2cc(C3CCOCC3)n(C)n2)c2[nH]nc(N)c2c1=O,7.98369061957464,2
CHEMBL3764383,CC(C)[C@@H](C)n1cc(-c2ccc(N3CCOCC3)cn2)c2[nH]nc(N)c2c1=O,7.1848877946237835,2
CHEMBL3764463,Nc1n[nH]c2c(-c3ccccn3)cn(-c3ccccc3Cl)c(=O)c12,8.173925197299173,1
CHEMBL3764637,CC(C)C(C)n1cc(-c2ccn(C)n2)c2[nH]nc(N)c2c1=O,7.354648878356072,2
CHEMBL3765131,Cn1ccc(-c2cn(-c3ccccc3Cl)c(=O)c3c(N)n[nH]c23)n1,8.00436480540245,1
CHEMBL3765517,CC(C)[C@H](C)n1cc(-c2cc(N3CCS(=O)(=O)CC3)n(C)n2)c2[nH]nc(N)c2c1=O,7.779545458967391,2
CHEMBL3765822,CC(C)[C@@H](C)n1cc(-c2cc(C(C)(C)O)n(C)n2)c2[nH]nc(N)c2c1=O,7.699513552156626,2
CHEMBL3780091,N[C@H]1CC[C@@H](Nc2cc[nH]c(=O)c2-c2nc3ccccc3[nH]2)CC1,8.823908740944319,1
CHEMBL3780467,COC(=O)C1CCc2[nH]c(-c3c(N[C@H]4CC[C@@H](N)CC4)cc[nH]c3=O)nc2C1,8.154901959985743,1
CHEMBL3781427,O=c1[nH]ccc(NC2CCOCC2)c1-c1nc2ccccc2[nH]1,8.045757490560675,1
CHEMBL3782012,CS(=O)(=O)c1ccc(Nc2nn(C3CCOCC3)cc2C(N)=O)cc1,7.221848749616356,1
CHEMBL3787112,Nc1ncnc2c1c(-c1cccc(O)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1,5.823908740944319,1
CHEMBL3814099,NCCCn1c2ccc(C(N)=O)cc2nc1[C@H]1CC[C@H](O)CC1,4.512861624522814,1
CHEMBL3814195,NCCCn1c(C2CCNCC2)nc2cc(C(N)=O)ccc21,4.508638306165727,1
CHEMBL3814293,NC(=O)c1ccc2c(c1)nc([C@H]1CC[C@H](O)CC1)n2CCO,5.366531544420414,1
CHEMBL3814406,C[C@@H](O)Cn1c2ccc(C(N)=O)cc2nc1[C@H]1CC[C@H](O)CC1,4.590066876668706,1
CHEMBL3814934,CNCCn1c(C2CCNCC2)nc2cc(C(N)=O)ccc21,5.3872161432802645,1
CHEMBL3814951,NC(=O)c1ccc2c(c1)nc([C@H]1CC[C@H](O)CC1)n2CCCO,4.374687549038326,1
CHEMBL3815154,CNCCn1c2ccc(C(N)=O)cc2nc1[C@H]1CC[C@H](O)CC1,5.251811972993799,1
CHEMBL386661,CNc1ncc2cc(-c3cc(C(=O)Nc4cc(C(F)(F)F)ccc4OC4CCN(C)CC4)ccc3C)ccc2n1,5.5638373529592435,1
CHEMBL3884319,CC1(C)C(=O)N([C@H]2CCc3c(O)cccc32)c2nc(Nc3ccccc3)ncc21,5.0,1
CHEMBL3889588,Fc1ccc(C2(NC[C@H]3CC[C@H](c4nnn5cnc6[nH]ccc6c45)CC3)CC2)cc1,6.107905397309519,2
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,9.454692883534175,7
CHEMBL3889789,O[C@H]1Cc2ccccc2[C@H]1NC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,6.698970004336019,2
CHEMBL3890993,OC1CN(C[C@H]2CC[C@@H](c3nnn4cnc5[nH]ccc5c34)CC2)C1,6.0915149811213505,2
CHEMBL3891030,c1coc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)c1,6.769551078621726,2
CHEMBL3891204,c1cc2c(ncn3nnc(C4CCC4)c23)[nH]1,6.3872161432802645,2
CHEMBL3891913,O=C1c2cnc3[nH]ccc3c2N([C@H]2CC[C@H](CNCC(F)(F)F)CC2)CN1CC(F)(F)F,6.638272163982407,1
CHEMBL3891947,Cc1ccc(CNC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)s1,8.443697499232712,3
CHEMBL3892138,N#Cc1cccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)c1,6.337242168318426,3
CHEMBL3892159,CC1CC1NC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,6.853871964321762,2
CHEMBL3892296,CC(=O)OC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,7.494850021680094,3
CHEMBL3892444,CN(CC(F)(F)F)C[C@H]1CC[C@H](N2CN(C)C(=O)c3cnc4[nH]ccc4c32)CC1,7.2839966563652006,1
CHEMBL3892634,N#CCN1CN(C2CCCCC2)c2c(cnc3[nH]ccc23)C1=O,7.318758762624412,1
CHEMBL3892672,CN1CN([C@H]2CC[C@H](CNCC(F)(F)F)CC2)c2c(cnc3[nH]ccc23)C1=O,7.2076083105017466,1
CHEMBL3892991,CN(C[C@H]1CC[C@H](N2CN(CC(F)(F)F)C(=O)c3cnc4[nH]ccc4c32)CC1)S(C)(=O)=O,6.366531544420414,1
CHEMBL3893247,CCN1CN([C@H]2CC[C@H](CNS(=O)(=O)CC(F)(F)F)CC2)c2c(cnc3[nH]ccc23)C1=O,6.769551078621726,1
CHEMBL3893600,O=C1NCN([C@H]2CC[C@H](CN3CC[C@@H](F)C3)CC2)c2c1cnc1[nH]ccc21,6.481486060122113,1
CHEMBL3894161,c1cc2c(ncn3nnc(C4CCN(Cc5csnn5)CC4)c23)[nH]1,6.958607314841775,2
CHEMBL3894474,N#CCCNC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,7.356547323513812,2
CHEMBL3894490,COCN1CN([C@H]2CC[C@H](CNCC(F)F)CC2)c2c(cnc3[nH]ccc23)C1=O,6.638272163982407,1
CHEMBL3894516,O=C(NCC(F)(F)F)[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,6.795880017344075,2
CHEMBL3894535,CS(=O)(=O)c1ccc2c(c1)CCN2C[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,6.42021640338319,2
CHEMBL3895546,F[C@H]1CCN(C[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)C1,6.6020599913279625,3
CHEMBL3896113,CN1CN([C@H]2CC[C@H](COCCC#N)CC2)c2c(cnc3[nH]ccc23)C1=O,7.619788758288394,1
CHEMBL3896215,O=C(Nc1nncs1)N1CCCC(c2nnn3cnc4[nH]ccc4c23)C1,6.376750709602099,3
CHEMBL3896236,CCN1CN([C@H]2CC[C@H](CN(C)CC#N)CC2)c2c(cnc3[nH]ccc23)C1=O,6.154901959985743,1
CHEMBL3896324,N#CCNS(=O)(=O)C[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,6.568636235841013,2
CHEMBL3896461,OC1CCN(C[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)CC1,6.366531544420414,2
CHEMBL3896712,c1ccc(CN2CCCC(c3nnn4cnc5[nH]ccc5c34)C2)cc1,5.585026652029182,3
CHEMBL3896725,O[C@@H](CNC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1)c1ccccc1,7.494850021680094,2
CHEMBL3896766,CC(C)(C)NC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,6.309803919971486,2
CHEMBL3896777,O=S1(=O)CCN(C[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)CC1,6.823908740944319,2
CHEMBL3896784,OC(CNC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1)c1ccccc1,7.356547323513812,2
CHEMBL3896798,Cc1noc(C)c1CN1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,7.292429823902063,1
CHEMBL3897300,c1ccc(CCCN[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1,6.346787486224656,2
CHEMBL3897648,CN(C)[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,6.096910013008056,2
CHEMBL3897798,FC(F)(F)c1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cn1,6.443697499232712,2
